Size,Zeta Potential,Admin,Type,MAT,TS,CT,TM,Shape,_candidate_id,pred_proba_high,pred_score,Size (nm),rank_model
1.316,-30.386,420.402,INM,Other IM,Active,Cervix,Xenograft Heterotopic,Spherical,26037,0.4060574990439284,0.4060574990439284,20.701413487910425,21904
1.322,-30.145,366.174,INM,Other IM,Active,Cervix,Xenograft Heterotopic,Spherical,15191,0.4060574990439284,0.4060574990439284,20.989398836235246,21905
2.407,-25.964,174.701,ONM,Hydrogel,Passive,Pancreas,Xenograft Heterotopic,Spherical,42082,0.4060505238091883,0.4060505238091883,255.2701302661247,21906
0.942,-23.484,211.856,ONM,Polymeric,Passive,Ovary,Xenograft Heterotopic,Other,29747,0.40603508144003564,0.40603508144003564,8.74983775227436,21907
1.892,10.02,195.51,INM,Gold,Passive,Breast,Allograft Heterotopic,Rod,26895,0.4060011925441516,0.4060011925441516,77.98301105232585,21908
1.656,17.641,246.2,INM,Silica,Passive,Liver,Xenograft Heterotopic,Spherical,9891,0.4059850405102962,0.4059850405102962,45.28975799036207,21909
1.405,2.207,37.339,INM,Other IM,Active,Glioma,Xenograft Orthotopic,Spherical,29956,0.40596538831673873,0.40596538831673873,25.40972705549305,21910
2.305,29.899,247.44,INM,Other IM,Active,Breast,Allograft Heterotopic,Spherical,29596,0.40596084480050043,0.40596084480050043,201.83663636815618,21911
1.745,-19.882,52.052,ONM,Other OM,Active,Breast,Xenograft Orthotopic,Rod,24214,0.40593263122042256,0.40593263122042256,55.59042572704037,21912
2.123,11.333,420.532,INM,Other IM,Active,Glioma,Xenograft Orthotopic,Spherical,20181,0.40592320091217365,0.40592320091217365,132.73944577297402,21913
2.492,-33.025,276.1,INM,Other IM,Active,Lung,Xenograft Heterotopic,Spherical,13708,0.4058830154353981,0.4058830154353981,310.45595881283555,21914
1.989,-24.833,140.383,INM,Gold,Passive,Ovary,Xenograft Orthotopic,Rod,5812,0.40585193331327635,0.40585193331327635,97.49896377173872,21915
2.241,33.585,206.46,ONM,Other OM,Passive,Lung,Xenograft Heterotopic,Spherical,44933,0.405849437134547,0.405849437134547,174.18068733916147,21916
1.637,2.397,54.107,INM,Other IM,Active,Breast,Xenograft Heterotopic,Plate,39215,0.40584220126519704,0.40584220126519704,43.35108783875289,21917
0.765,-12.508,227.265,ONM,Polymeric,Passive,Breast,Allograft Orthotopic,Spherical,19235,0.4058412232684712,0.4058412232684712,5.821032177708714,21918
1.629,5.172,243.141,ONM,Other OM,Passive,Breast,Allograft Heterotopic,Plate,6231,0.405833910703928,0.405833910703928,42.55984131337431,21919
1.055,-26.667,152.48,Hybrid,Hybrid,Active,Cervix,Xenograft Heterotopic,Spherical,4796,0.4058196423346233,0.4058196423346233,11.350108156723149,21920
1.849,11.958,144.724,ONM,Dendrimer,Active,Colon,Allograft Heterotopic,Spherical,49770,0.40581705921901323,0.40581705921901323,70.6317554262962,21921
1.503,3.373,330.224,INM,Silica,Passive,Liver,Xenograft Heterotopic,Spherical,3695,0.40576995713542624,0.40576995713542624,31.84197521726124,21922
2.419,2.797,322.843,ONM,Polymeric,Active,Lung,Allograft Heterotopic,Spherical,10845,0.4057624394404898,0.4057624394404898,262.4218543384442,21923
1.375,-22.264,415.316,ONM,Other OM,Active,Liver,Xenograft Heterotopic,Spherical,19845,0.4057585490488306,0.4057585490488306,23.71373705661655,21924
1.639,-32.521,235.569,ONM,Polymeric,Active,Breast,Allograft Orthotopic,Spherical,18154,0.4057516978081682,0.4057516978081682,43.55118736855686,21925
1.374,-35.914,360.885,ONM,Polymeric,Active,Lung,Allograft Heterotopic,Spherical,2722,0.4057515210308744,0.4057515210308744,23.65919697485759,21926
2.114,-15.267,314.634,ONM,Polymeric,Passive,Lung,Xenograft Heterotopic,Spherical,45597,0.40574757612685153,0.40574757612685153,130.016957803329,21927
2.221,-17.105,309.483,ONM,Other OM,Passive,Breast,Allograft Heterotopic,Plate,17688,0.4057270314806494,0.4057270314806494,166.34126503701697,21928
1.904,2.291,21.516,ONM,Liposome,Active,Prostate,Xenograft Heterotopic,Spherical,1378,0.4057238652289671,0.4057238652289671,80.16780633876789,21929
1.178,15.269,155.27,INM,Gold,Active,Other,Xenograft Heterotopic,Spherical,22145,0.40572070849540004,0.40572070849540004,15.066070661867418,21930
2.577,-34.406,114.49,INM,Other IM,Passive,Sarcoma,Xenograft Heterotopic,Spherical,36739,0.40569676969007873,0.40569676969007873,377.572190925416,21931
1.404,-3.086,121.908,ONM,Polymeric,Passive,Ovary,Xenograft Heterotopic,Other,37492,0.40567571313601664,0.40567571313601664,25.35128630497907,21932
1.693,-27.889,394.985,INM,Other IM,Passive,Other,Allograft Orthotopic,Plate,34134,0.4056728879757274,0.4056728879757274,49.31738039549359,21933
1.741,25.35,156.677,INM,Gold,Active,Breast,Xenograft Heterotopic,Other,38496,0.40565347766917453,0.40565347766917453,55.08076964054035,21934
1.302,30.124,129.311,ONM,Liposome,Active,Ovary,Xenograft Heterotopic,Spherical,19059,0.4056270610054209,0.4056270610054209,20.044720273651613,21935
1.942,-15.381,196.431,ONM,Polymeric,Passive,Sarcoma,Allograft Heterotopic,Spherical,30169,0.40561757493875084,0.40561757493875084,87.4983775227436,21936
1.951,-15.499,217.45,ONM,Polymeric,Passive,Sarcoma,Allograft Heterotopic,Spherical,20706,0.40561757493875084,0.40561757493875084,89.33054837332953,21937
1.186,33.339,191.262,INM,Other IM,Active,Cervix,Xenograft Heterotopic,Rod,29639,0.4056115678277806,0.4056115678277806,15.346169827992941,21938
1.615,-17.323,146.32,ONM,Liposome,Active,Ovary,Xenograft Heterotopic,Spherical,49367,0.405610742270435,0.405610742270435,41.20975190973302,21939
2.512,16.58,17.01,Hybrid,Hybrid,Active,Liver,Allograft Heterotopic,Spherical,19737,0.40560191057084416,0.40560191057084416,325.0872973854344,21940
2.54,20.953,416.611,ONM,Polymeric,Passive,Cervix,Xenograft Heterotopic,Spherical,35159,0.40560179968819127,0.40560179968819127,346.73685045253166,21941
2.188,-24.5,172.829,INM,Other IM,Passive,Other,Allograft Orthotopic,Plate,40992,0.4056010380572903,0.4056010380572903,154.170045294956,21942
2.25,27.829,307.746,INM,Gold,Active,Prostate,Xenograft Heterotopic,Spherical,41291,0.40557033532917175,0.40557033532917175,177.82794100389228,21943
2.146,-8.013,406.532,ONM,Polymeric,Passive,Pancreas,Xenograft Heterotopic,Spherical,16356,0.4055587208305667,0.4055587208305667,139.95873225726177,21944
2.387,19.643,315.893,ONM,Polymeric,Active,Glioma,Allograft Orthotopic,Spherical,12177,0.4055539035811381,0.4055539035811381,243.78108183687525,21945
1.839,-18.194,15.351,ONM,Polymeric,Active,Breast,Allograft Heterotopic,Spherical,3691,0.4055246438852308,0.4055246438852308,69.02398038402418,21946
1.631,17.919,34.675,ONM,Liposome,Active,Prostate,Xenograft Heterotopic,Spherical,28352,0.4055072408379874,0.4055072408379874,42.756288615158624,21947
2.412,7.729,237.501,INM,Hybrid,Active,Brain,Xenograft Heterotopic,Spherical,14128,0.40550539466182695,0.40550539466182695,258.22601906345955,21948
2.25,34.646,65.806,INM,Gold,Passive,Breast,Allograft Heterotopic,Rod,9367,0.4054987272994908,0.4054987272994908,177.82794100389228,21949
0.871,-34.83,194.669,ONM,Polymeric,Active,Liver,Xenograft Heterotopic,Spherical,3965,0.40549578710272266,0.40549578710272266,7.430191378967014,21950
1.91,34.48,224.083,ONM,Polymeric,Passive,Ovary,Xenograft Heterotopic,Spherical,26004,0.4054952659032988,0.4054952659032988,81.2830516164099,21951
1.469,-6.638,54.316,ONM,Other OM,Active,Colon,Xenograft Heterotopic,Spherical,21374,0.40549492437798257,0.40549492437798257,29.44421633798762,21952
0.772,6.099,33.621,INM,Gold,Active,Skin,Allograft Orthotopic,Spherical,47031,0.4054849138730826,0.4054849138730826,5.91561634175474,21953
2.056,2.033,350.296,ONM,Other OM,Passive,Breast,Xenograft Heterotopic,Rod,27833,0.4054744002424426,0.4054744002424426,113.7627285823431,21954
2.351,28.987,190.723,INM,Other IM,Active,Cervix,Xenograft Heterotopic,Rod,26885,0.40543783211150314,0.40543783211150314,224.3881923782766,21955
2.352,25.712,205.891,INM,Other IM,Active,Cervix,Xenograft Heterotopic,Rod,22416,0.40543783211150314,0.40543783211150314,224.90546058357805,21956
0.959,-16.405,295.983,ONM,Other OM,Active,Breast,Allograft Heterotopic,Plate,18000,0.4054286691877823,0.4054286691877823,9.099132726322514,21957
1.468,-25.378,334.907,ONM,Polymeric,Passive,Breast,Xenograft Heterotopic,Rod,28862,0.40541306918765563,0.40541306918765563,29.376496519615305,21958
0.824,26.146,133.763,INM,Gold,Active,Brain,Xenograft Heterotopic,Spherical,39637,0.40540473482915046,0.40540473482915046,6.66806769213622,21959
1.414,28.725,55.056,ONM,Dendrimer,Passive,Sarcoma,Allograft Orthotopic,Spherical,31893,0.405389642100738,0.405389642100738,25.941793621188136,21960
1.148,-0.472,271.787,ONM,Other OM,Passive,Liver,Allograft Heterotopic,Rod,41973,0.4053880321869974,0.4053880321869974,14.060475241299136,21961
1.689,22.551,153.468,INM,Silica,Passive,Liver,Xenograft Heterotopic,Spherical,19341,0.40525783628261003,0.40525783628261003,48.86523593428336,21962
1.192,-3.461,94.725,INM,Iron Oxide,Active,Prostate,Xenograft Heterotopic,Spherical,24942,0.4052314097379208,0.4052314097379208,15.559656316050742,21963
1.027,31.483,151.093,ONM,Hydrogel,Passive,Liver,Allograft Heterotopic,Spherical,27679,0.4052253819259897,0.4052253819259897,10.641430182243159,21964
1.101,-19.526,132.6,INM,Gold,Active,Breast,Xenograft Heterotopic,Spherical,4274,0.4052238408785429,0.4052238408785429,12.618275345906707,21965
0.757,-23.75,227.187,INM,Other IM,Passive,Other,Allograft Orthotopic,Plate,32972,0.40521990397338126,0.40521990397338126,5.714786366718671,21966
2.496,-22.554,139.483,ONM,Other OM,Passive,Skin,Allograft Orthotopic,Plate,39921,0.4052103271791437,0.4052103271791437,313.32857243155854,21967
2.424,24.202,247.105,INM,Hybrid,Passive,Skin,Xenograft Orthotopic,Spherical,17770,0.4052087453312684,0.4052087453312684,265.4605561975539,21968
1.897,-1.883,78.695,ONM,Polymeric,Passive,Liver,Xenograft Heterotopic,Spherical,19812,0.40520361061515375,0.40520361061515375,78.88601176185544,21969
1.399,21.053,31.451,ONM,Polymeric,Passive,Colon,Xenograft Heterotopic,Other,2238,0.4051963723406554,0.4051963723406554,25.06109253032114,21970
1.255,-12.635,166.596,ONM,Other OM,Passive,Skin,Allograft Orthotopic,Plate,35417,0.40518364002148577,0.40518364002148577,17.988709151287875,21971
2.058,-5.981,85.485,INM,Gold,Active,Pancreas,Xenograft Heterotopic,Spherical,6948,0.4051644008056044,0.4051644008056044,114.28783347897712,21972
1.797,31.391,339.307,ONM,Polymeric,Passive,Lung,Allograft Heterotopic,Spherical,6729,0.4051537549687849,0.4051537549687849,62.66138646723353,21973
0.838,-34.477,134.413,INM,Gold,Active,Skin,Allograft Orthotopic,Spherical,41722,0.4051170944488733,0.4051170944488733,6.8865229634427605,21974
2.319,-2.224,187.128,INM,Iron Oxide,Active,Skin,Xenograft Orthotopic,Spherical,21683,0.40511491783976494,0.40511491783976494,208.44908830972886,21975
2.047,-8.512,417.58,INM,Other IM,Passive,Breast,Allograft Heterotopic,Rod,445,0.40507218309483467,0.40507218309483467,111.42945335917304,21976
1.208,-28.914,348.388,ONM,Polymeric,Passive,Ovary,Xenograft Heterotopic,Rod,10655,0.4050675393368111,0.4050675393368111,16.14358556826486,21977
0.925,-24.039,194.965,ONM,Other OM,Active,Breast,Allograft Heterotopic,Plate,13845,0.40504516150240294,0.40504516150240294,8.413951416451951,21978
2.239,17.655,129.464,INM,Gold,Passive,Cervix,Xenograft Heterotopic,Spherical,27743,0.4050290087088816,0.4050290087088816,173.38039977541374,21979
2.358,-36.588,256.803,INM,Gold,Passive,Brain,Xenograft Heterotopic,Spherical,27698,0.40499674538201447,0.40499674538201447,228.03420720004186,21980
2.104,6.944,406.695,ONM,Polymeric,Passive,Prostate,Xenograft Heterotopic,Spherical,27717,0.40499189069989006,0.40499189069989006,127.05741052085419,21981
1.06,4.954,140.945,ONM,Polymeric,Active,Ovary,Xenograft Heterotopic,Spherical,6797,0.40495708173960937,0.40495708173960937,11.481536214968829,21982
1.035,32.897,338.161,ONM,Other OM,Passive,Liver,Allograft Heterotopic,Spherical,20167,0.4049559825951553,0.4049559825951553,10.839269140212034,21983
1.201,-26.012,194.365,INM,Silica,Active,Breast,Xenograft Orthotopic,Spherical,5945,0.40493485891536113,0.40493485891536113,15.88546748597779,21984
2.477,15.776,199.52,Hybrid,Hybrid,Passive,Breast,Allograft Heterotopic,Other,20617,0.40493146780226286,0.40493146780226286,299.916251898765,21985
2.099,32.26,360.012,ONM,Other OM,Active,Skin,Allograft Orthotopic,Spherical,42998,0.40492539346795564,0.40492539346795564,125.60299636948754,21986
2.087,29.311,333.9,ONM,Other OM,Active,Skin,Allograft Orthotopic,Spherical,14586,0.40492539346795564,0.40492539346795564,122.17996601648723,21987
2.285,-19.615,43.426,Hybrid,Hybrid,Passive,Glioma,Xenograft Heterotopic,Spherical,18178,0.404921328060956,0.404921328060956,192.75249131909365,21988
1.433,36.151,357.053,ONM,Polymeric,Passive,Lung,Allograft Heterotopic,Spherical,3913,0.4048938410858855,0.4048938410858855,27.10191631890843,21989
1.634,-23.535,89.294,ONM,Other OM,Active,Breast,Xenograft Orthotopic,Rod,2801,0.4048656838345099,0.4048656838345099,43.05266104917106,21990
1.079,-20.797,322.663,ONM,Polymeric,Passive,Lung,Xenograft Heterotopic,Rod,12656,0.40480613992213776,0.40480613992213776,11.994993031493788,21991
2.423,18.897,89.332,ONM,Polymeric,Passive,Colon,Allograft Heterotopic,Spherical,12203,0.4048053243299615,0.4048053243299615,264.8500138606701,21992
1.347,20.214,86.811,ONM,Polymeric,Passive,Colon,Xenograft Heterotopic,Other,31857,0.4047898269535582,0.4047898269535582,22.23309890651403,21993
2.209,-22.02,162.106,ONM,Liposome,Passive,Cervix,Xenograft Orthotopic,Spherical,17041,0.40478148847970635,0.40478148847970635,161.80800376430662,21994
2.289,-5.413,39.361,ONM,Other OM,Active,Breast,Xenograft Heterotopic,Spherical,11862,0.4047713116828609,0.4047713116828609,194.53600816226634,21995
2.514,-18.604,4.464,INM,Gold,Passive,Prostate,Xenograft Heterotopic,Other,27259,0.4047683453407079,0.4047683453407079,326.58783217233565,21996
1.151,-30.776,306.954,INM,Other IM,Active,Cervix,Xenograft Heterotopic,Spherical,33487,0.4047391001332976,0.4047391001332976,14.157937799570817,21997
1.944,20.349,376.017,ONM,Polymeric,Passive,Ovary,Xenograft Heterotopic,Spherical,17243,0.4047344262627351,0.4047344262627351,87.90225168308842,21998
2.523,5.357,38.752,ONM,Polymeric,Passive,Colon,Xenograft Heterotopic,Spherical,1501,0.4047150833990168,0.4047150833990168,333.4264127632351,21999
2.214,-34.72,107.81,ONM,Other OM,Passive,Breast,Allograft Heterotopic,Rod,49399,0.40470997519157126,0.40470997519157126,163.68165214278085,22000
2.144,31.783,133.497,ONM,Hydrogel,Passive,Liver,Allograft Heterotopic,Spherical,16970,0.4047069340490654,0.4047069340490654,139.31568029453035,22001
1.813,-17.462,244.333,Hybrid,Hybrid,Passive,Breast,Allograft Heterotopic,Other,20007,0.40466200176486905,0.40466200176486905,65.01296903430907,22002
1.376,16.91,70.368,INM,Gold,Passive,Ovary,Xenograft Orthotopic,Spherical,43168,0.40463294920038595,0.40463294920038595,23.76840286624876,22003
2.283,24.938,405.899,Hybrid,Hybrid,Passive,Glioma,Xenograft Heterotopic,Spherical,29074,0.4046323573744248,0.4046323573744248,191.8668740670289,22004
1.27,-24.261,107.89,ONM,Other OM,Passive,Liver,Allograft Heterotopic,Rod,11985,0.4046252874302107,0.4046252874302107,18.620871366628677,22005
1.339,-27.846,290.542,INM,Silica,Active,Breast,Xenograft Orthotopic,Spherical,19943,0.4046044525697216,0.4046044525697216,21.827299118430012,22006
1.515,22.192,163.336,INM,Other IM,Active,Lung,Xenograft Heterotopic,Spherical,15416,0.40460444240274795,0.40460444240274795,32.734069487883815,22007
2.127,35.441,129.236,ONM,Polymeric,Passive,Cervix,Xenograft Heterotopic,Spherical,1547,0.4045810821292455,0.4045810821292455,133.96766874259345,22008
2.226,-4.273,126.934,INM,Silica,Passive,Colon,Allograft Heterotopic,Spherical,47204,0.40457422132616727,0.40457422132616727,168.26740610704672,22009
2.1,-23.041,143.73,ONM,Polymeric,Active,Cervix,Xenograft Heterotopic,Spherical,3316,0.40456638153545016,0.40456638153545016,125.89254117941675,22010
1.791,-5.937,281.51,INM,Gold,Active,Prostate,Xenograft Heterotopic,Spherical,30885,0.40456627421409147,0.40456627421409147,61.80164001384158,22011
2.098,13.814,297.505,INM,Other IM,Passive,Cervix,Xenograft Heterotopic,Spherical,11489,0.4045522624761395,0.4045522624761395,125.31411749414156,22012
2.459,3.48,248.213,ONM,Polymeric,Active,Cervix,Xenograft Heterotopic,Spherical,42639,0.4045093806038535,0.4045093806038535,287.73984147356697,22013
2.169,-35.204,380.604,ONM,Other OM,Passive,Breast,Allograft Heterotopic,Spherical,29622,0.4045066334955605,0.4045066334955605,147.57065332758947,22014
2.125,-36.906,374.605,ONM,Polymeric,Active,Liver,Xenograft Heterotopic,Spherical,12583,0.40449433983923627,0.40449433983923627,133.3521432163324,22015
2.222,13.041,386.347,INM,Other IM,Active,Breast,Xenograft Heterotopic,Spherical,27841,0.40448889040216607,0.40448889040216607,166.72472125510626,22016
2.112,-0.204,352.521,ONM,Polymeric,Active,Liver,Allograft Heterotopic,Spherical,15102,0.40446529267347203,0.40446529267347203,129.41958414499862,22017
1.749,-10.049,259.202,INM,Gold,Active,Prostate,Xenograft Heterotopic,Spherical,9845,0.4044369703988136,0.4044369703988136,56.104797603247064,22018
2.582,-13.99,339.395,ONM,Polymeric,Active,Breast,Xenograft Orthotopic,Spherical,7661,0.40441733975926036,0.40441733975926036,381.94427084004644,22019
1.187,19.572,89.754,ONM,Liposome,Active,Ovary,Xenograft Heterotopic,Spherical,2178,0.4044135872300206,0.4044135872300206,15.381546403030349,22020
1.892,10.837,318.944,INM,Gold,Passive,Breast,Allograft Heterotopic,Spherical,27537,0.40440635777171774,0.40440635777171774,77.98301105232585,22021
2.352,13.423,361.825,ONM,Dendrimer,Active,Colon,Allograft Heterotopic,Spherical,22665,0.40439380807163827,0.40439380807163827,224.90546058357805,22022
0.715,20.545,272.515,ONM,Liposome,Passive,Breast,Xenograft Heterotopic,Spherical,37969,0.40438326885590226,0.40438326885590226,5.188000389289611,22023
0.903,22.463,26.017,ONM,Polymeric,Passive,Breast,Xenograft Orthotopic,Spherical,20043,0.40438113804326964,0.40438113804326964,7.9983425500702845,22024
1.69,-29.88,414.93,ONM,Polymeric,Passive,Sarcoma,Allograft Orthotopic,Spherical,49087,0.40437159138525597,0.40437159138525597,48.97788193684461,22025
2.511,20.214,280.49,ONM,Polymeric,Active,Liver,Xenograft Heterotopic,Spherical,26914,0.4043706541081961,0.4043706541081961,324.33961734934934,22026
1.005,21.857,210.32,INM,Gold,Active,Skin,Allograft Orthotopic,Spherical,24956,0.40431200990661115,0.40431200990661115,10.115794542598982,22027
0.812,-34.74,188.972,ONM,Polymeric,Active,Breast,Xenograft Heterotopic,Spherical,35391,0.40431063803084016,0.40431063803084016,6.486344335482385,22028
1.06,15.025,372.011,ONM,Hydrogel,Passive,Liver,Allograft Heterotopic,Spherical,21665,0.4042786606808833,0.4042786606808833,11.481536214968829,22029
1.08,13.884,194.75,ONM,Hydrogel,Passive,Liver,Allograft Heterotopic,Spherical,4640,0.4042786606808833,0.4042786606808833,12.02264434617413,22030
1.405,-18.129,171.808,INM,Hybrid,Passive,Breast,Allograft Heterotopic,Spherical,11220,0.404272137665208,0.404272137665208,25.40972705549305,22031
0.881,35.978,275.183,ONM,Liposome,Passive,Cervix,Xenograft Orthotopic,Spherical,15532,0.40425824358688145,0.40425824358688145,7.603262769401819,22032
1.126,-33.47,367.428,INM,Other IM,Active,Cervix,Xenograft Heterotopic,Spherical,36356,0.4042338282829021,0.4042338282829021,13.365955165464419,22033
1.861,30.529,385.934,INM,Gold,Passive,Breast,Allograft Heterotopic,Other,36415,0.404226111173637,0.404226111173637,72.61059574351547,22034
0.749,-29.84,339.723,ONM,Polymeric,Active,Prostate,Xenograft Heterotopic,Spherical,21986,0.4042153863886413,0.4042153863886413,5.610479760324705,22035
1.613,30.354,408.084,ONM,Liposome,Active,Cervix,Xenograft Heterotopic,Spherical,1535,0.404192019277294,0.404192019277294,41.02041029866068,22036
0.873,33.774,258.737,ONM,Hydrogel,Passive,Liver,Allograft Heterotopic,Spherical,7738,0.4041913982551084,0.4041913982551084,7.464487584100665,22037
1.888,-4.684,260.907,INM,Gold,Passive,Breast,Allograft Heterotopic,Plate,31748,0.40406858543769153,0.40406858543769153,77.26805850957021,22038
2.37,21.868,371.564,INM,Other IM,Active,Glioma,Xenograft Orthotopic,Spherical,4923,0.4040676727459456,0.4040676727459456,234.42288153199226,22039
2.486,-14.359,197.333,INM,Gold,Active,Breast,Xenograft Heterotopic,Other,33221,0.40406071710965874,0.40406071710965874,306.19634336906785,22040
0.71,33.302,331.179,ONM,Polymeric,Passive,Breast,Xenograft Orthotopic,Spherical,27307,0.40406016573239406,0.40406016573239406,5.1286138399136485,22041
0.812,33.0,139.414,INM,Silica,Passive,Sarcoma,Allograft Orthotopic,Spherical,16877,0.4040549592926329,0.4040549592926329,6.486344335482385,22042
1.047,-3.731,163.788,ONM,Other OM,Passive,Breast,Allograft Heterotopic,Rod,10822,0.4040334096182429,0.4040334096182429,11.142945335917299,22043
1.87,18.781,26.329,ONM,Dendrimer,Passive,Cervix,Xenograft Heterotopic,Spherical,48010,0.40400705000481946,0.40400705000481946,74.13102413009177,22044
0.795,25.938,200.114,ONM,Liposome,Passive,Breast,Xenograft Heterotopic,Spherical,19100,0.40400208194278503,0.40400208194278503,6.237348354824193,22045
2.295,-30.68,400.452,Hybrid,Hybrid,Passive,Colon,Allograft Heterotopic,Spherical,7371,0.40399828317601233,0.40399828317601233,197.24227361148533,22046
1.812,14.488,115.506,ONM,Dendrimer,Active,Cervix,Xenograft Heterotopic,Spherical,33909,0.40396385389877704,0.40396385389877704,64.86344335482384,22047
1.302,28.199,330.026,INM,Silica,Passive,Sarcoma,Allograft Orthotopic,Spherical,37331,0.40395627955327773,0.40395627955327773,20.044720273651613,22048
2.205,22.738,354.534,INM,Silica,Passive,Breast,Allograft Orthotopic,Spherical,44781,0.4039503795440952,0.4039503795440952,160.32453906900417,22049
1.982,-3.535,297.095,INM,Other IM,Passive,Sarcoma,Allograft Orthotopic,Spherical,19529,0.4039499113584278,0.4039499113584278,95.94006315159331,22050
2.192,-11.311,356.639,ONM,Other OM,Active,Prostate,Xenograft Heterotopic,Spherical,38654,0.403941875453425,0.403941875453425,155.59656316050751,22051
0.822,7.649,205.203,ONM,Polymeric,Passive,Colon,Xenograft Heterotopic,Other,22887,0.4039361206097343,0.4039361206097343,6.637430704019088,22052
1.423,-2.798,344.905,INM,Gold,Active,Prostate,Xenograft Heterotopic,Spherical,48864,0.40392597393501123,0.40392597393501123,26.485001386067008,22053
1.169,2.933,409.871,INM,Gold,Active,Skin,Allograft Orthotopic,Spherical,2405,0.40390741079514636,0.40390741079514636,14.757065332758946,22054
0.789,19.166,132.737,INM,Gold,Passive,Skin,Xenograft Orthotopic,Spherical,24466,0.4038995723289335,0.4038995723289335,6.151768727098682,22055
0.802,12.815,107.395,ONM,Liposome,Passive,Breast,Xenograft Heterotopic,Spherical,12393,0.4038936362032696,0.4038936362032696,6.33869711256927,22056
1.953,-7.903,167.051,ONM,Polymeric,Passive,Pancreas,Xenograft Heterotopic,Spherical,4674,0.40388599135314357,0.40388599135314357,89.74287945007487,22057
2.494,-37.167,179.613,ONM,Polymeric,Passive,Ovary,Xenograft Heterotopic,Other,33059,0.40388218745084714,0.40388218745084714,311.88895840939387,22058
1.693,-31.384,281.655,INM,Other IM,Active,Breast,Xenograft Orthotopic,Spherical,38013,0.4038800790022073,0.4038800790022073,49.31738039549359,22059
2.386,23.123,220.238,INM,Other IM,Active,Breast,Xenograft Orthotopic,Spherical,1248,0.40386942450789837,0.40386942450789837,243.2204009073816,22060
2.094,-26.941,41.503,INM,Other IM,Passive,Other,Allograft Orthotopic,Plate,25697,0.40386270728440166,0.40386270728440166,124.16523075924107,22061
1.115,20.032,111.14,ONM,Other OM,Passive,Breast,Xenograft Heterotopic,Rod,24385,0.4038410484129178,0.4038410484129178,13.031667784522993,22062
1.524,33.486,316.893,INM,Other IM,Active,Breast,Xenograft Heterotopic,Plate,16899,0.40383558059341945,0.40383558059341945,33.419504002611426,22063
1.516,-21.693,278.915,INM,Gold,Active,Other,Xenograft Heterotopic,Spherical,3699,0.40381577803659613,0.40381577803659613,32.809529311311906,22064
1.459,32.683,197.858,ONM,Polymeric,Passive,Sarcoma,Allograft Heterotopic,Spherical,16635,0.4038120542645742,0.4038120542645742,28.773984147356696,22065
1.808,-2.527,52.585,ONM,Polymeric,Passive,Sarcoma,Allograft Heterotopic,Spherical,38535,0.40379243940491877,0.40379243940491877,64.26877173170197,22066
1.635,19.741,191.824,ONM,Polymeric,Active,Ovary,Xenograft Heterotopic,Spherical,30622,0.40377656633871695,0.40377656633871695,43.151907682776525,22067
1.655,20.551,194.544,ONM,Polymeric,Active,Ovary,Xenograft Heterotopic,Spherical,40077,0.40377656633871695,0.40377656633871695,45.18559443749224,22068
1.744,-1.125,83.83,INM,Other IM,Active,Cervix,Xenograft Heterotopic,Rod,1956,0.4037695567181704,0.4037695567181704,55.46257129579107,22069
1.236,30.012,307.328,Hybrid,Hybrid,Passive,Breast,Xenograft Heterotopic,Plate,2816,0.4037687314020487,0.4037687314020487,17.218685749860068,22070
1.113,24.422,227.929,Hybrid,Hybrid,Passive,Breast,Xenograft Heterotopic,Plate,16483,0.4037434167934671,0.4037434167934671,12.971792709839558,22071
0.911,2.894,54.375,ONM,Other OM,Active,Brain,Xenograft Heterotopic,Rod,30802,0.40371282558944577,0.40371282558944577,8.147042840208396,22072
1.964,-6.158,337.901,ONM,Polymeric,Passive,Lung,Xenograft Heterotopic,Spherical,31099,0.4037012743066221,0.4037012743066221,92.04495717531712,22073
2.284,20.791,159.693,INM,Gold,Passive,Ovary,Xenograft Orthotopic,Rod,9663,0.4036946716111633,0.4036946716111633,192.30917289101575,22074
1.121,34.755,409.075,INM,Other IM,Active,Cervix,Xenograft Heterotopic,Rod,38171,0.4036757100010646,0.4036757100010646,13.212956341865752,22075
1.766,-1.427,318.548,INM,Gold,Passive,Ovary,Xenograft Orthotopic,Spherical,23792,0.40366872010580995,0.40366872010580995,58.34451042737448,22076
1.552,31.134,80.473,INM,Other IM,Active,Glioma,Xenograft Orthotopic,Spherical,20442,0.4036538168116782,0.4036538168116782,35.64511334262443,22077
1.718,32.686,263.57,ONM,Polymeric,Passive,Liver,Xenograft Heterotopic,Spherical,14964,0.4036490450476212,0.4036490450476212,52.239618899911974,22078
1.679,-8.368,315.582,ONM,Polymeric,Passive,Sarcoma,Allograft Orthotopic,Spherical,22106,0.4036372357336159,0.4036372357336159,47.75292736576909,22079
2.328,-8.369,86.77,ONM,Dendrimer,Passive,Colon,Allograft Heterotopic,Spherical,28155,0.40363110309875805,0.40363110309875805,212.81390459827114,22080
2.57,-36.35,352.162,INM,Other IM,Passive,Glioma,Allograft Orthotopic,Spherical,13577,0.403625675164669,0.403625675164669,371.5352290971724,22081
2.17,-32.357,198.12,ONM,Liposome,Passive,Liver,Xenograft Heterotopic,Spherical,43160,0.4035953354535883,0.4035953354535883,147.91083881682073,22082
